31.996780 5.257811 29.919731
33.992794 9.074661 36.456984
32.983417 8.647883 37.310810
33.453042 8.862369 38.383120
32.645701 7.622859 36.809139
31.762986 9.517966 37.251614
32.135883 10.900921 37.727833
31.112261 11.666516 37.649971
32.615178 10.826338 38.913039
32.948450 11.432185 36.892673
31.238838 9.523687 35.978965
30.031598 10.312716 35.976833
30.342932 11.499848 36.364377
29.535591 10.260337 34.790396
29.048603 9.723831 36.944787
29.544609 9.776209 38.131225
28.737269 8.536699 36.557244
27.539552 10.710117 36.942122
27.882548 12.047164 37.360045
26.985503 10.669930 35.611177
26.661558 10.028461 37.929275
25.861128 10.527462 37.946875
10.601588 37.686201 11.838644
10.453816 36.668729 12.455907
10.957533 38.773868 12.196950
9.137961 38.071426 12.123244
8.782016 36.983759 11.764938
9.285732 39.088898 11.505981
7.674334 38.456652 12.407845
7.526562 37.439180 13.025108
8.030279 39.544319 12.766151
6.210707 38.841877 12.692445
5.854761 37.754210 12.334139
6.358478 39.859349 12.075182
4.747079 39.227102 12.977046
4.599308 38.209630 13.594309
5.103025 40.314769 13.335352
3.283452 39.612327 13.261646
2.927507 38.524660 12.903340
3.431224 40.629799 12.644383
1.819825 39.997552 13.546247
1.672054 38.980080 14.163510
2.175770 41.085219 13.904553
0.356198 40.382777 13.830847
0.000253 39.295110 13.472541
0.503970 41.400249 13.213584
7.382891 38.358378 11.042047
6.959894 37.150450 10.501694
7.882247 36.845194 9.814319
5.829367 37.385510 10.213499
6.869975 36.054833 11.522252
8.253035 35.790802 12.066156
8.188511 34.881298 12.965400
9.036903 35.484500 11.100895
8.650637 36.812618 12.727824
5.972058 36.391153 12.509690
5.861322 35.288517 13.432691
7.033483 35.067495 13.916000
4.980603 35.607811 14.315180
5.396690 34.066549 12.697223
6.277408 33.747255 11.814735
4.224529 34.287570 12.213915
5.258270 32.688254 13.850975
6.565297 32.444235 14.409664
4.284320 33.044585 14.853197
4.795927 31.555833 13.006072
4.715164 30.818402 13.588887
25.722421 29.515793 36.822406
26.522089 28.660830 37.082541
25.754710 30.699973 37.008887
25.061944 29.316974 38.199302
25.029655 28.132793 38.012821
24.262276 30.171937 37.939167
24.401467 29.118154 39.576197
25.201134 28.263191 39.836332
24.433755 30.302334 39.762678
23.740990 28.919334 40.953092
23.708701 27.735154 40.766612
22.941322 29.774297 40.692957
23.080513 28.720515 42.329988
23.880180 27.865552 42.590123
23.112801 29.904695 42.516468
22.420035 28.521695 43.706883
22.387747 27.337515 43.520403
21.620368 29.376658 43.446748
21.759558 28.322875 45.083778
22.559226 27.467912 45.343913
21.791847 29.507055 45.270259
21.099081 28.124056 46.460674
21.066793 26.939876 46.274193
20.299414 28.979019 46.200539
23.236728 28.657250 38.950936
23.076770 27.304334 38.678848
23.123983 27.279157 37.489926
22.197600 27.000293 39.421156
24.247941 26.478165 39.121346
25.462473 26.906792 38.334206
26.480047 26.234779 38.725285
25.225790 26.772522 37.082826
25.776029 28.105552 38.657712
24.433158 26.596943 40.480017
25.521134 25.737852 40.877853
26.566695 26.107736 40.224869
25.640311 25.828872 42.156099
25.194784 24.319093 40.516443
25.075606 24.228073 39.238197
24.149223 23.949209 41.169427
26.554753 23.245230 41.013738
27.734975 23.663528 40.298125
26.705660 23.353679 42.443936
26.110006 21.887087 40.604288
26.807591 21.303387 40.854625
25.768680 0.355721 30.648678
24.683056 0.640186 30.226067
26.335445 0.703528 31.646630
26.377432 1.547990 29.887419
25.810667 1.200182 28.889468
27.463056 1.263524 30.310030
26.986184 2.740259 29.126160
25.900560 3.024724 28.703549
27.552949 3.088066 30.124112
27.594936 3.932528 28.364901
27.028171 3.584720 27.366949
28.680560 3.648062 28.787512
